#################ruch ziemi i ksierzyca##########################
#metoda prendkosciowa verleta: 
#t 	 krx 			 kry 		 kvx 		 kvy		 kfx 		 kfy 		Zrx 		 Zry 		 Zvx 		 Zvy		 Zfx		 Zfy 		 EC 		 odleglosc
1686000	 -2.835752e+07 	 -3.543715e+08 	 1.010884e+03 	 -1.368319e+02 	 1.794213e+19 	 2.016952e+20 	 5.340230e+06 	 2.443923e+07 	 -1.243704e+01 	 1.359293e+01 	 -1.794213e+19 	 -2.016952e+20 	 -3.776502e+28 	 3.803066e+08  
1692000	 -2.228782e+07 	 -3.551431e+08 	 1.012213e+03 	 -1.203663e+02 	 1.462957e+19 	 2.015837e+20 	 5.265553e+06 	 2.452018e+07 	 -1.245340e+01 	 1.339036e+01 	 -1.462957e+19 	 -2.015837e+20 	 -3.776502e+28 	 3.806618e+08  
1698000	 -1.621096e+07 	 -3.558159e+08 	 1.013273e+03 	 -1.039120e+02 	 1.133156e+19 	 2.014184e+20 	 5.190789e+06 	 2.459991e+07 	 -1.246644e+01 	 1.318792e+01 	 -1.133156e+19 	 -2.014184e+20 	 -3.776503e+28 	 3.810173e+08  
1704000	 -1.012854e+07 	 -3.563900e+08 	 1.014065e+03 	 -8.747345e+01 	 8.048912e+18 	 2.011996e+20 	 5.115956e+06 	 2.467843e+07 	 -1.247618e+01 	 1.298567e+01 	 -8.048912e+18 	 -2.011996e+20 	 -3.776502e+28 	 3.813733e+08  
1710000	 -4.042183e+06 	 -3.568656e+08 	 1.014588e+03 	 -7.105488e+01 	 4.782441e+18 	 2.009281e+20 	 5.041074e+06 	 2.475574e+07 	 -1.248262e+01 	 1.278367e+01 	 -4.782441e+18 	 -2.009281e+20 	 -3.776502e+28 	 3.817294e+08  
1716000	 2.046519e+06 	 -3.572427e+08 	 1.014846e+03 	 -5.466061e+01 	 1.532930e+18 	 2.006044e+20 	 4.966164e+06 	 2.483184e+07 	 -1.248579e+01 	 1.258197e+01 	 -1.532930e+18 	 -2.006044e+20 	 -3.776501e+28 	 3.820857e+08  
1722000	 8.135972e+06 	 -3.575215e+08 	 1.014839e+03 	 -3.829486e+01 	 -1.698855e+18 	 2.002295e+20 	 4.891245e+06 	 2.490672e+07 	 -1.248571e+01 	 1.238062e+01 	 1.698855e+18 	 -2.002295e+20 	 -3.776501e+28 	 3.824420e+08  
1728000	 1.422459e+07 	 -3.577022e+08 	 1.014570e+03 	 -2.196180e+01 	 -4.912179e+18 	 1.998038e+20 	 4.816336e+06 	 2.498040e+07 	 -1.248239e+01 	 1.217967e+01 	 4.912179e+18 	 -1.998038e+20 	 -3.776501e+28 	 3.827983e+08  
1734000	 2.031081e+07 	 -3.577851e+08 	 1.014038e+03 	 -5.665543e+00 	 -8.106322e+18 	 1.993280e+20 	 4.741456e+06 	 2.505288e+07 	 -1.247585e+01 	 1.197917e+01 	 8.106322e+18 	 -1.993280e+20 	 -3.776500e+28 	 3.831544e+08  
1740000	 2.639305e+07 	 -3.577702e+08 	 1.013246e+03 	 1.058985e+01 	 -1.128060e+19 	 1.988029e+20 	 4.666626e+06 	 2.512415e+07 	 -1.246611e+01 	 1.177918e+01 	 1.128060e+19 	 -1.988029e+20 	 -3.776500e+28 	 3.835103e+08  
1746000	 3.246977e+07 	 -3.576580e+08 	 1.012197e+03 	 2.680037e+01 	 -1.443433e+19 	 1.982292e+20 	 4.591863e+06 	 2.519423e+07 	 -1.245319e+01 	 1.157974e+01 	 1.443433e+19 	 -1.982292e+20 	 -3.776500e+28 	 3.838659e+08  
1752000	 3.853941e+07 	 -3.574486e+08 	 1.010890e+03 	 4.296208e+01 	 -1.756687e+19 	 1.976075e+20 	 4.517188e+06 	 2.526311e+07 	 -1.243712e+01 	 1.138090e+01 	 1.756687e+19 	 -1.976075e+20 	 -3.776500e+28 	 3.842210e+08  
1758000	 4.460044e+07 	 -3.571424e+08 	 1.009328e+03 	 5.907110e+01 	 -2.067758e+19 	 1.969385e+20 	 4.442618e+06 	 2.533080e+07 	 -1.241791e+01 	 1.118271e+01 	 2.067758e+19 	 -1.969385e+20 	 -3.776498e+28 	 3.845756e+08  
1764000	 5.065135e+07 	 -3.567397e+08 	 1.007514e+03 	 7.512359e+01 	 -2.376587e+19 	 1.962229e+20 	 4.368173e+06 	 2.539730e+07 	 -1.239558e+01 	 1.098521e+01 	 2.376587e+19 	 -1.962229e+20 	 -3.776498e+28 	 3.849297e+08  
1770000	 5.669061e+07 	 -3.562409e+08 	 1.005448e+03 	 9.111578e+01 	 -2.683116e+19 	 1.954616e+20 	 4.293871e+06 	 2.546262e+07 	 -1.237017e+01 	 1.078846e+01 	 2.683116e+19 	 -1.954616e+20 	 -3.776498e+28 	 3.852830e+08  
1776000	 6.271672e+07 	 -3.556463e+08 	 1.003133e+03 	 1.070439e+02 	 -2.987287e+19 	 1.946550e+20 	 4.219731e+06 	 2.552676e+07 	 -1.234168e+01 	 1.059249e+01 	 2.987287e+19 	 -1.946550e+20 	 -3.776498e+28 	 3.856356e+08  
1782000	 6.872820e+07 	 -3.549564e+08 	 1.000570e+03 	 1.229044e+02 	 -3.289046e+19 	 1.938041e+20 	 4.145771e+06 	 2.558973e+07 	 -1.231015e+01 	 1.039736e+01 	 3.289046e+19 	 -1.938041e+20 	 -3.776497e+28 	 3.859874e+08  
1788000	 7.472357e+07 	 -3.541715e+08 	 9.977623e+02 	 1.386936e+02 	 -3.588342e+19 	 1.929094e+20 	 4.072009e+06 	 2.565153e+07 	 -1.227561e+01 	 1.020310e+01 	 3.588342e+19 	 -1.929094e+20 	 -3.776497e+28 	 3.863381e+08  
1794000	 8.070135e+07 	 -3.532921e+08 	 9.947110e+02 	 1.544081e+02 	 -3.885123e+19 	 1.919717e+20 	 3.998463e+06 	 2.571217e+07 	 -1.223807e+01 	 1.000977e+01 	 3.885123e+19 	 -1.919717e+20 	 -3.776496e+28 	 3.866879e+08  
1800000	 8.666010e+07 	 -3.523186e+08 	 9.914183e+02 	 1.700442e+02 	 -4.179341e+19 	 1.909916e+20 	 3.925152e+06 	 2.577165e+07 	 -1.219756e+01 	 9.817393e+00 	 4.179341e+19 	 -1.909916e+20 	 -3.776496e+28 	 3.870366e+08  
1806000	 9.259838e+07 	 -3.512516e+08 	 9.878865e+02 	 1.855985e+02 	 -4.470950e+19 	 1.899700e+20 	 3.852093e+06 	 2.582998e+07 	 -1.215410e+01 	 9.626025e+00 	 4.470950e+19 	 -1.899700e+20 	 -3.776495e+28 	 3.873840e+08  
1812000	 9.851474e+07 	 -3.500914e+08 	 9.841176e+02 	 2.010678e+02 	 -4.759907e+19 	 1.889075e+20 	 3.779303e+06 	 2.588716e+07 	 -1.210773e+01 	 9.435704e+00 	 4.759907e+19 	 -1.889075e+20 	 -3.776495e+28 	 3.877302e+08  
1818000	 1.044078e+08 	 -3.488388e+08 	 9.801139e+02 	 2.164487e+02 	 -5.046166e+19 	 1.878047e+20 	 3.706800e+06 	 2.594321e+07 	 -1.205847e+01 	 9.246471e+00 	 5.046166e+19 	 -1.878047e+20 	 -3.776494e+28 	 3.880750e+08  
1824000	 1.102761e+08 	 -3.474940e+08 	 9.758775e+02 	 2.317379e+02 	 -5.329690e+19 	 1.866625e+20 	 3.634601e+06 	 2.599812e+07 	 -1.200635e+01 	 9.058366e+00 	 5.329690e+19 	 -1.866625e+20 	 -3.776494e+28 	 3.884183e+08  
1830000	 1.161183e+08 	 -3.460579e+08 	 9.714107e+02 	 2.469323e+02 	 -5.610437e+19 	 1.854815e+20 	 3.562724e+06 	 2.605191e+07 	 -1.195140e+01 	 8.871427e+00 	 5.610437e+19 	 -1.854815e+20 	 -3.776493e+28 	 3.887602e+08  
1836000	 1.219330e+08 	 -3.445308e+08 	 9.667158e+02 	 2.620287e+02 	 -5.888371e+19 	 1.842625e+20 	 3.491185e+06 	 2.610458e+07 	 -1.189363e+01 	 8.685694e+00 	 5.888371e+19 	 -1.842625e+20 	 -3.776493e+28 	 3.891004e+08  
1842000	 1.277189e+08 	 -3.429135e+08 	 9.617952e+02 	 2.770239e+02 	 -6.163455e+19 	 1.830060e+20 	 3.420000e+06 	 2.615613e+07 	 -1.183309e+01 	 8.501204e+00 	 6.163455e+19 	 -1.830060e+20 	 -3.776493e+28 	 3.894389e+08  
1848000	 1.334746e+08 	 -3.412066e+08 	 9.566511e+02 	 2.919151e+02 	 -6.435656e+19 	 1.817128e+20 	 3.349188e+06 	 2.620659e+07 	 -1.176981e+01 	 8.317996e+00 	 6.435656e+19 	 -1.817128e+20 	 -3.776492e+28 	 3.897756e+08  
1854000	 1.391987e+08 	 -3.394106e+08 	 9.512859e+02 	 3.066992e+02 	 -6.704942e+19 	 1.803836e+20 	 3.278763e+06 	 2.625595e+07 	 -1.170380e+01 	 8.136106e+00 	 6.704942e+19 	 -1.803836e+20 	 -3.776492e+28 	 3.901105e+08  
1860000	 1.448900e+08 	 -3.375262e+08 	 9.457020e+02 	 3.213734e+02 	 -6.971282e+19 	 1.790190e+20 	 3.208742e+06 	 2.630422e+07 	 -1.163510e+01 	 7.955568e+00 	 6.971282e+19 	 -1.790190e+20 	 -3.776491e+28 	 3.904435e+08  
1866000	 1.505472e+08 	 -3.355541e+08 	 9.399019e+02 	 3.359346e+02 	 -7.234646e+19 	 1.776198e+20 	 3.139142e+06 	 2.635142e+07 	 -1.156374e+01 	 7.776418e+00 	 7.234646e+19 	 -1.776198e+20 	 -3.776491e+28 	 3.907745e+08  
1872000	 1.561688e+08 	 -3.334949e+08 	 9.338878e+02 	 3.503803e+02 	 -7.495007e+19 	 1.761866e+20 	 3.069977e+06 	 2.639754e+07 	 -1.148975e+01 	 7.598691e+00 	 7.495007e+19 	 -1.761866e+20 	 -3.776491e+28 	 3.911034e+08  
1878000	 1.617538e+08 	 -3.313495e+08 	 9.276624e+02 	 3.647076e+02 	 -7.752337e+19 	 1.747201e+20 	 3.001265e+06 	 2.644260e+07 	 -1.141315e+01 	 7.422421e+00 	 7.752337e+19 	 -1.747201e+20 	 -3.776491e+28 	 3.914301e+08  
1884000	 1.673008e+08 	 -3.291185e+08 	 9.212281e+02 	 3.789137e+02 	 -8.006613e+19 	 1.732209e+20 	 2.933019e+06 	 2.648661e+07 	 -1.133399e+01 	 7.247641e+00 	 8.006613e+19 	 -1.732209e+20 	 -3.776490e+28 	 3.917547e+08  
1890000	 1.728085e+08 	 -3.268026e+08 	 9.145875e+02 	 3.929962e+02 	 -8.257813e+19 	 1.716897e+20 	 2.865257e+06 	 2.652957e+07 	 -1.125229e+01 	 7.074383e+00 	 8.257813e+19 	 -1.716897e+20 	 -3.776490e+28 	 3.920769e+08  
1896000	 1.782758e+08 	 -3.244025e+08 	 9.077430e+02 	 4.069523e+02 	 -8.505911e+19 	 1.701271e+20 	 2.797992e+06 	 2.657150e+07 	 -1.116808e+01 	 6.902678e+00 	 8.505911e+19 	 -1.701271e+20 	 -3.776489e+28 	 3.923968e+08  
1902000	 1.837014e+08 	 -3.219191e+08 	 9.006972e+02 	 4.207795e+02 	 -8.750887e+19 	 1.685338e+20 	 2.731240e+06 	 2.661241e+07 	 -1.108140e+01 	 6.732560e+00 	 8.750887e+19 	 -1.685338e+20 	 -3.776489e+28 	 3.927142e+08  
1908000	 1.890842e+08 	 -3.193532e+08 	 8.934526e+02 	 4.344755e+02 	 -8.992724e+19 	 1.669105e+20 	 2.665015e+06 	 2.665229e+07 	 -1.099227e+01 	 6.564057e+00 	 8.992724e+19 	 -1.669105e+20 	 -3.776489e+28 	 3.930291e+08  
1914000	 1.944229e+08 	 -3.167054e+08 	 8.860118e+02 	 4.480376e+02 	 -9.231399e+19 	 1.652577e+20 	 2.599332e+06 	 2.669118e+07 	 -1.090072e+01 	 6.397200e+00 	 9.231399e+19 	 -1.652577e+20 	 -3.776488e+28 	 3.933415e+08  
1920000	 1.997163e+08 	 -3.139767e+08 	 8.783774e+02 	 4.614637e+02 	 -9.466902e+19 	 1.635761e+20 	 2.534206e+06 	 2.672906e+07 	 -1.080680e+01 	 6.232017e+00 	 9.466902e+19 	 -1.635761e+20 	 -3.776489e+28 	 3.936511e+08  
1926000	 2.049634e+08 	 -3.111679e+08 	 8.705519e+02 	 4.747512e+02 	 -9.699210e+19 	 1.618663e+20 	 2.469651e+06 	 2.676596e+07 	 -1.071052e+01 	 6.068538e+00 	 9.699210e+19 	 -1.618663e+20 	 -3.776488e+28 	 3.939581e+08  
1932000	 2.101630e+08 	 -3.082797e+08 	 8.625381e+02 	 4.878980e+02 	 -9.928309e+19 	 1.601289e+20 	 2.405680e+06 	 2.680189e+07 	 -1.061193e+01 	 5.906791e+00 	 9.928309e+19 	 -1.601289e+20 	 -3.776488e+28 	 3.942623e+08  
1938000	 2.153139e+08 	 -3.053131e+08 	 8.543386e+02 	 5.009019e+02 	 -1.015419e+20 	 1.583645e+20 	 2.342308e+06 	 2.683684e+07 	 -1.051105e+01 	 5.746803e+00 	 1.015419e+20 	 -1.583645e+20 	 -3.776488e+28 	 3.945636e+08  
1944000	 2.204150e+08 	 -3.022689e+08 	 8.459560e+02 	 5.137606e+02 	 -1.037683e+20 	 1.565737e+20 	 2.279548e+06 	 2.687085e+07 	 -1.040791e+01 	 5.588601e+00 	 1.037683e+20 	 -1.565737e+20 	 -3.776487e+28 	 3.948621e+08  
1950000	 2.254653e+08 	 -2.991480e+08 	 8.373929e+02 	 5.264719e+02 	 -1.059623e+20 	 1.547572e+20 	 2.217413e+06 	 2.690391e+07 	 -1.030256e+01 	 5.432211e+00 	 1.059623e+20 	 -1.547572e+20 	 -3.776488e+28 	 3.951575e+08  
1956000	 2.304637e+08 	 -2.959512e+08 	 8.286519e+02 	 5.390339e+02 	 -1.081237e+20 	 1.529154e+20 	 2.155917e+06 	 2.693603e+07 	 -1.019502e+01 	 5.277658e+00 	 1.081237e+20 	 -1.529154e+20 	 -3.776486e+28 	 3.954500e+08  
1962000	 2.354092e+08 	 -2.926796e+08 	 8.197358e+02 	 5.514446e+02 	 -1.102525e+20 	 1.510490e+20 	 2.095073e+06 	 2.696724e+07 	 -1.008532e+01 	 5.124969e+00 	 1.102525e+20 	 -1.510490e+20 	 -3.776486e+28 	 3.957392e+08  
1968000	 2.403006e+08 	 -2.893339e+08 	 8.106472e+02 	 5.637018e+02 	 -1.123485e+20 	 1.491585e+20 	 2.034893e+06 	 2.699753e+07 	 -9.973504e+00 	 4.974166e+00 	 1.123485e+20 	 -1.491585e+20 	 -3.776486e+28 	 3.960254e+08  
1974000	 2.451369e+08 	 -2.859151e+08 	 8.013887e+02 	 5.758038e+02 	 -1.144116e+20 	 1.472445e+20 	 1.975391e+06 	 2.702693e+07 	 -9.859596e+00 	 4.825274e+00 	 1.144116e+20 	 -1.472445e+20 	 -3.776486e+28 	 3.963083e+08  
1980000	 2.499172e+08 	 -2.824243e+08 	 7.919632e+02 	 5.877485e+02 	 -1.164418e+20 	 1.453076e+20 	 1.916578e+06 	 2.705544e+07 	 -9.743632e+00 	 4.678317e+00 	 1.164418e+20 	 -1.453076e+20 	 -3.776485e+28 	 3.965880e+08  
1986000	 2.546405e+08 	 -2.788622e+08 	 7.823732e+02 	 5.995341e+02 	 -1.184391e+20 	 1.433483e+20 	 1.858467e+06 	 2.708307e+07 	 -9.625646e+00 	 4.533317e+00 	 1.184391e+20 	 -1.433483e+20 	 -3.776484e+28 	 3.968643e+08  
1992000	 2.593057e+08 	 -2.752299e+08 	 7.726215e+02 	 6.111588e+02 	 -1.204033e+20 	 1.413671e+20 	 1.801070e+06 	 2.710984e+07 	 -9.505669e+00 	 4.390296e+00 	 1.204033e+20 	 -1.413671e+20 	 -3.776484e+28 	 3.971372e+08  
1998000	 2.639120e+08 	 -2.715283e+08 	 7.627108e+02 	 6.226208e+02 	 -1.223344e+20 	 1.393646e+20 	 1.744399e+06 	 2.713575e+07 	 -9.383735e+00 	 4.249277e+00 	 1.223344e+20 	 -1.393646e+20 	 -3.776484e+28 	 3.974066e+08  
2004000	 2.684583e+08 	 -2.677584e+08 	 7.526436e+02 	 6.339185e+02 	 -1.242323e+20 	 1.373413e+20 	 1.688465e+06 	 2.716083e+07 	 -9.259877e+00 	 4.110280e+00 	 1.242323e+20 	 -1.373413e+20 	 -3.776484e+28 	 3.976725e+08  
2010000	 2.729437e+08 	 -2.639212e+08 	 7.424229e+02 	 6.450501e+02 	 -1.260971e+20 	 1.352976e+20 	 1.633280e+06 	 2.718508e+07 	 -9.134130e+00 	 3.973325e+00 	 1.260971e+20 	 -1.352976e+20 	 -3.776483e+28 	 3.979349e+08  
2016000	 2.773674e+08 	 -2.600178e+08 	 7.320512e+02 	 6.560141e+02 	 -1.279286e+20 	 1.332342e+20 	 1.578856e+06 	 2.720851e+07 	 -9.006525e+00 	 3.838434e+00 	 1.279286e+20 	 -1.332342e+20 	 -3.776482e+28 	 3.981937e+08  
2022000	 2.817283e+08 	 -2.560491e+08 	 7.215314e+02 	 6.668088e+02 	 -1.297269e+20 	 1.311515e+20 	 1.525202e+06 	 2.723114e+07 	 -8.877097e+00 	 3.705626e+00 	 1.297269e+20 	 -1.311515e+20 	 -3.776482e+28 	 3.984488e+08  
2028000	 2.860257e+08 	 -2.520161e+08 	 7.108660e+02 	 6.774326e+02 	 -1.314920e+20 	 1.290501e+20 	 1.472330e+06 	 2.725298e+07 	 -8.745879e+00 	 3.574919e+00 	 1.314920e+20 	 -1.290501e+20 	 -3.776481e+28 	 3.987002e+08  
2034000	 2.902587e+08 	 -2.479199e+08 	 7.000579e+02 	 6.878842e+02 	 -1.332237e+20 	 1.269303e+20 	 1.420251e+06 	 2.727404e+07 	 -8.612905e+00 	 3.446332e+00 	 1.332237e+20 	 -1.269303e+20 	 -3.776481e+28 	 3.989478e+08  
2040000	 2.944264e+08 	 -2.437615e+08 	 6.891096e+02 	 6.981619e+02 	 -1.349222e+20 	 1.247927e+20 	 1.368975e+06 	 2.729433e+07 	 -8.478208e+00 	 3.319885e+00 	 1.349222e+20 	 -1.247927e+20 	 -3.776480e+28 	 3.991916e+08  
2046000	 2.985280e+08 	 -2.395420e+08 	 6.780240e+02 	 7.082643e+02 	 -1.365874e+20 	 1.226378e+20 	 1.318513e+06 	 2.731388e+07 	 -8.341821e+00 	 3.195593e+00 	 1.365874e+20 	 -1.226378e+20 	 -3.776480e+28 	 3.994315e+08  
2052000	 3.025627e+08 	 -2.352623e+08 	 6.668039e+02 	 7.181900e+02 	 -1.382192e+20 	 1.204661e+20 	 1.268874e+06 	 2.733268e+07 	 -8.203777e+00 	 3.073475e+00 	 1.382192e+20 	 -1.204661e+20 	 -3.776481e+28 	 3.996675e+08  
2058000	 3.065297e+08 	 -2.309237e+08 	 6.554518e+02 	 7.279377e+02 	 -1.398178e+20 	 1.182779e+20 	 1.220067e+06 	 2.735076e+07 	 -8.064112e+00 	 2.953547e+00 	 1.398178e+20 	 -1.182779e+20 	 -3.776480e+28 	 3.998996e+08  
2064000	 3.104282e+08 	 -2.265271e+08 	 6.439706e+02 	 7.375062e+02 	 -1.413832e+20 	 1.160737e+20 	 1.172104e+06 	 2.736812e+07 	 -7.922857e+00 	 2.835826e+00 	 1.413832e+20 	 -1.160737e+20 	 -3.776481e+28 	 4.001276e+08  
2070000	 3.142573e+08 	 -2.220736e+08 	 6.323629e+02 	 7.468939e+02 	 -1.429152e+20 	 1.138540e+20 	 1.124993e+06 	 2.738479e+07 	 -7.780046e+00 	 2.720327e+00 	 1.429152e+20 	 -1.138540e+20 	 -3.776481e+28 	 4.003515e+08  
2076000	 3.180165e+08 	 -2.175643e+08 	 6.206314e+02 	 7.560998e+02 	 -1.444139e+20 	 1.116193e+20 	 1.078744e+06 	 2.740077e+07 	 -7.635713e+00 	 2.607065e+00 	 1.444139e+20 	 -1.116193e+20 	 -3.776480e+28 	 4.005714e+08  
2082000	 3.217049e+08 	 -2.130004e+08 	 6.087789e+02 	 7.651226e+02 	 -1.458794e+20 	 1.093699e+20 	 1.033365e+06 	 2.741607e+07 	 -7.489890e+00 	 2.496056e+00 	 1.458794e+20 	 -1.093699e+20 	 -3.776480e+28 	 4.007871e+08  
2088000	 3.253219e+08 	 -2.083829e+08 	 5.968081e+02 	 7.739612e+02 	 -1.473117e+20 	 1.071063e+20 	 9.888649e+05 	 2.743072e+07 	 -7.342612e+00 	 2.387314e+00 	 1.473117e+20 	 -1.071063e+20 	 -3.776480e+28 	 4.009987e+08  
2094000	 3.288666e+08 	 -2.037129e+08 	 5.847217e+02 	 7.826143e+02 	 -1.487107e+20 	 1.048288e+20 	 9.452533e+05 	 2.744472e+07 	 -7.193911e+00 	 2.280853e+00 	 1.487107e+20 	 -1.048288e+20 	 -3.776480e+28 	 4.012060e+08  
2100000	 3.323385e+08 	 -1.989915e+08 	 5.725224e+02 	 7.910809e+02 	 -1.500766e+20 	 1.025380e+20 	 9.025380e+05 	 2.745809e+07 	 -7.043821e+00 	 2.176687e+00 	 1.500766e+20 	 -1.025380e+20 	 -3.776480e+28 	 4.014091e+08  
2106000	 3.357369e+08 	 -1.942199e+08 	 5.602130e+02 	 7.993599e+02 	 -1.514093e+20 	 1.002342e+20 	 8.607274e+05 	 2.747084e+07 	 -6.892376e+00 	 2.074828e+00 	 1.514093e+20 	 -1.002342e+20 	 -3.776480e+28 	 4.016078e+08  
2112000	 3.390611e+08 	 -1.893992e+08 	 5.477960e+02 	 8.074503e+02 	 -1.527089e+20 	 9.791782e+19 	 8.198294e+05 	 2.748299e+07 	 -6.739608e+00 	 1.975291e+00 	 1.527089e+20 	 -9.791782e+19 	 -3.776480e+28 	 4.018022e+08  
2118000	 3.423105e+08 	 -1.845305e+08 	 5.352744e+02 	 8.153511e+02 	 -1.539754e+20 	 9.558923e+19 	 7.798521e+05 	 2.749455e+07 	 -6.585552e+00 	 1.878087e+00 	 1.539754e+20 	 -9.558923e+19 	 -3.776480e+28 	 4.019923e+08  
2124000	 3.454844e+08 	 -1.796150e+08 	 5.226506e+02 	 8.230612e+02 	 -1.552089e+20 	 9.324884e+19 	 7.408028e+05 	 2.750553e+07 	 -6.430240e+00 	 1.783228e+00 	 1.552089e+20 	 -9.324884e+19 	 -3.776479e+28 	 4.021779e+08  
2130000	 3.485823e+08 	 -1.746538e+08 	 5.099275e+02 	 8.305797e+02 	 -1.564093e+20 	 9.089700e+19 	 7.026892e+05 	 2.751594e+07 	 -6.273705e+00 	 1.690727e+00 	 1.564093e+20 	 -9.089700e+19 	 -3.776480e+28 	 4.023590e+08  
2136000	 3.516035e+08 	 -1.696480e+08 	 4.971077e+02 	 8.379057e+02 	 -1.575767e+20 	 8.853415e+19 	 6.655184e+05 	 2.752581e+07 	 -6.115981e+00 	 1.600593e+00 	 1.575767e+20 	 -8.853415e+19 	 -3.776479e+28 	 4.025357e+08  
2142000	 3.545476e+08 	 -1.645989e+08 	 4.841939e+02 	 8.450384e+02 	 -1.587112e+20 	 8.616063e+19 	 6.292974e+05 	 2.753515e+07 	 -5.957100e+00 	 1.512839e+00 	 1.587112e+20 	 -8.616063e+19 	 -3.776480e+28 	 4.027078e+08  
2148000	 3.574138e+08 	 -1.595076e+08 	 4.711888e+02 	 8.519768e+02 	 -1.598127e+20 	 8.377680e+19 	 5.940332e+05 	 2.754397e+07 	 -5.797096e+00 	 1.427475e+00 	 1.598127e+20 	 -8.377680e+19 	 -3.776479e+28 	 4.028754e+08  
2154000	 3.602018e+08 	 -1.543752e+08 	 4.580951e+02 	 8.587202e+02 	 -1.608814e+20 	 8.138297e+19 	 5.597323e+05 	 2.755228e+07 	 -5.636003e+00 	 1.344510e+00 	 1.608814e+20 	 -8.138297e+19 	 -3.776480e+28 	 4.030385e+08  
2160000	 3.629109e+08 	 -1.492029e+08 	 4.449155e+02 	 8.652676e+02 	 -1.619172e+20 	 7.897956e+19 	 5.264011e+05 	 2.756010e+07 	 -5.473852e+00 	 1.263956e+00 	 1.619172e+20 	 -7.897956e+19 	 -3.776479e+28 	 4.031969e+08  
2166000	 3.655408e+08 	 -1.439920e+08 	 4.316526e+02 	 8.716185e+02 	 -1.629202e+20 	 7.656690e+19 	 4.940460e+05 	 2.756745e+07 	 -5.310677e+00 	 1.185820e+00 	 1.629202e+20 	 -7.656690e+19 	 -3.776480e+28 	 4.033506e+08  
2172000	 3.680908e+08 	 -1.387435e+08 	 4.183091e+02 	 8.777719e+02 	 -1.638905e+20 	 7.414534e+19 	 4.626730e+05 	 2.757433e+07 	 -5.146510e+00 	 1.110113e+00 	 1.638905e+20 	 -7.414534e+19 	 -3.776479e+28 	 4.034997e+08  
2178000	 3.705605e+08 	 -1.334587e+08 	 4.048878e+02 	 8.837273e+02 	 -1.648280e+20 	 7.171521e+19 	 4.322879e+05 	 2.758077e+07 	 -4.981385e+00 	 1.036844e+00 	 1.648280e+20 	 -7.171521e+19 	 -3.776480e+28 	 4.036441e+08  
2184000	 3.729494e+08 	 -1.281388e+08 	 3.913913e+02 	 8.894839e+02 	 -1.657329e+20 	 6.927682e+19 	 4.028964e+05 	 2.758677e+07 	 -4.815335e+00 	 9.660193e-01 	 1.657329e+20 	 -6.927682e+19 	 -3.776479e+28 	 4.037838e+08  
2190000	 3.752572e+08 	 -1.227849e+08 	 3.778221e+02 	 8.950410e+02 	 -1.666050e+20 	 6.683053e+19 	 3.745039e+05 	 2.759236e+07 	 -4.648392e+00 	 8.976487e-01 	 1.666050e+20 	 -6.683053e+19 	 -3.776479e+28 	 4.039188e+08  
2196000	 3.774833e+08 	 -1.173983e+08 	 3.641831e+02 	 9.003981e+02 	 -1.674446e+20 	 6.437667e+19 	 3.471157e+05 	 2.759755e+07 	 -4.480589e+00 	 8.317396e-01 	 1.674446e+20 	 -6.437667e+19 	 -3.776478e+28 	 4.040489e+08  
2202000	 3.796274e+08 	 -1.119801e+08 	 3.504769e+02 	 9.055546e+02 	 -1.682517e+20 	 6.191557e+19 	 3.207368e+05 	 2.760234e+07 	 -4.311959e+00 	 7.682995e-01 	 1.682517e+20 	 -6.191557e+19 	 -3.776479e+28 	 4.041742e+08  
2208000	 3.816890e+08 	 -1.065316e+08 	 3.367061e+02 	 9.105097e+02 	 -1.690262e+20 	 5.944751e+19 	 2.953721e+05 	 2.760677e+07 	 -4.142535e+00 	 7.073354e-01 	 1.690262e+20 	 -5.944751e+19 	 -3.776479e+28 	 4.042947e+08  
2214000	 3.836678e+08 	 -1.010540e+08 	 3.228734e+02 	 9.152631e+02 	 -1.697683e+20 	 5.697284e+19 	 2.710263e+05 	 2.761083e+07 	 -3.972349e+00 	 6.488541e-01 	 1.697683e+20 	 -5.697284e+19 	 -3.776479e+28 	 4.044103e+08  
2220000	 3.855635e+08 	 -9.554846e+07 	 3.089814e+02 	 9.198141e+02 	 -1.704779e+20 	 5.449184e+19 	 2.477039e+05 	 2.761455e+07 	 -3.801434e+00 	 5.928623e-01 	 1.704779e+20 	 -5.449184e+19 	 -3.776480e+28 	 4.045211e+08  
2226000	 3.873756e+08 	 -9.001622e+07 	 2.950327e+02 	 9.241622e+02 	 -1.711550e+20 	 5.200482e+19 	 2.254091e+05 	 2.761794e+07 	 -3.629822e+00 	 5.393660e-01 	 1.711550e+20 	 -5.200482e+19 	 -3.776480e+28 	 4.046270e+08  
2232000	 3.891038e+08 	 -8.445851e+07 	 2.810302e+02 	 9.283071e+02 	 -1.717998e+20 	 4.951209e+19 	 2.041461e+05 	 2.762102e+07 	 -3.457546e+00 	 4.883712e-01 	 1.717998e+20 	 -4.951209e+19 	 -3.776480e+28 	 4.047280e+08  
2238000	 3.907479e+08 	 -7.887654e+07 	 2.669762e+02 	 9.322482e+02 	 -1.724122e+20 	 4.701395e+19 	 1.839186e+05 	 2.762380e+07 	 -3.284638e+00 	 4.398834e-01 	 1.724122e+20 	 -4.701395e+19 	 -3.776479e+28 	 4.048241e+08  
